calibration distance,calibration LT-1,detector draining LT-1,detector draining height,detector filling LT-1,detector filling height,draining cal dis,draining cal cur,filling cal dis,filling cal cur,initial filling PT5,initial filling LT1,new cal coordi,new cal LT1
,,3.21555,3.22284,3.23608,3.24056,,,,,3.27614,3.32942,,
,,3.21741,3.22283,3.23608,3.24057,,,,,3.27614,3.32942,,
,,3.21741,3.22283,3.23608,3.24056,,,,,3.27614,3.32755,,
,,3.21741,3.22283,3.23608,3.24056,,,,,3.27614,3.32942,,
,,3.21741,3.22284,3.23608,3.24056,,,,,3.27871,3.32755,,
,,3.21741,3.22283,3.23608,3.24056,,,,,3.27871,3.32755,,
,,3.21928,3.22283,3.23608,3.24056,,,,,3.27101,3.32942,,
,,3.21741,3.22283,3.23608,3.24056,,,,,3.27358,3.32755,,
,,3.21741,3.22284,3.23608,3.24057,,,,,3.28127,3.32755,,
,,3.21741,3.22283,3.23795,3.24056,,,,,3.28127,3.32942,,
,,3.21741,3.22283,3.23795,3.24057,,,,,3.27101,3.32755,,
,,3.21741,3.22283,3.23608,3.24128,,,,,3.28127,3.32942,,
,,3.21741,3.22283,3.23795,3.24128,,,,,3.27101,3.32942,,
,,3.21741,3.22283,3.23608,3.24128,,,,,3.27358,3.32942,,
,,3.21741,3.22283,3.23608,3.24201,,,,,3.27358,3.32942,,
,,3.21741,3.22283,3.23608,3.24201,,,,,3.28127,3.32942,,
,,3.21741,3.22211,3.23795,3.242,,,,,3.27101,3.32942,,
,,3.21741,3.22211,3.23608,3.24201,,,,,3.28127,3.32942,,
,,3.21741,3.22211,3.23795,3.24273,,,,,3.28127,3.32942,,
,,3.21741,3.22283,3.23795,3.24272,,,,,3.28127,3.32942,,
,,3.21741,3.22211,3.23795,3.24272,,,,,3.27358,3.32755,,
,,3.21741,3.22211,3.23795,3.24271,,,,,3.27101,3.32942,,
,,3.21741,3.22211,3.23795,3.2427,,,,,3.28127,3.32755,,
,,3.21741,3.22211,3.23795,3.24271,,,,,3.28127,3.32755,,
,,3.21555,3.22211,3.23795,3.2427,,,,,3.27871,3.32942,,
,,3.21555,3.22211,3.23795,3.24269,,,,,3.27358,3.32755,,
,,3.21555,3.22211,3.23608,3.24268,,,,,3.27358,3.32755,,
,,3.21741,3.2221,3.23795,3.24267,,,,,3.27871,3.32942,,
,,3.21741,3.2221,3.23795,3.24266,,,,,3.27358,3.32942,,
,,3.21741,3.22211,3.23795,3.24264,,,,,3.27101,3.32755,,
,,3.21555,3.22211,3.23795,3.24262,,,,,3.27871,3.32755,,
,,3.21741,3.22211,3.23795,3.2426,,,,,3.27358,3.32942,,
,,3.21741,3.22212,3.23795,3.2426,,,,,3.27871,3.32755,,
,,3.21555,3.22211,3.23795,3.2426,,,,,3.27358,3.32942,,
,,3.21555,3.22211,3.23795,3.24259,,,,,3.27358,3.32942,,
,,3.21555,3.22211,3.23795,3.24261,,,,,3.27614,3.32755,,
,,3.21555,3.22211,3.23795,3.2426,,,,,3.27871,3.32942,,
,,3.21555,3.22211,3.23795,3.24261,,,,,3.27101,3.32942,,
,,3.21555,3.22139,3.23795,3.24259,,,,,3.28127,3.32942,,
,,3.21555,3.22211,3.23795,3.24258,,,,,3.28127,3.32942,,
,,3.21555,3.22139,3.23795,3.24258,,,,,3.27101,3.32755,,
,,3.21555,3.22139,3.23795,3.24258,,,,,3.27871,3.32942,,
,,3.21555,3.22139,3.23795,3.24257,,,,,3.27614,3.32755,,
,,3.21555,3.22139,3.23795,3.24258,,,,,3.27614,3.32942,,
,,3.21555,3.22139,3.23795,3.24257,,,,,3.27871,3.32942,,
,,3.21555,3.22139,3.23795,3.24257,,,,,3.27358,3.32755,,
,,3.21555,3.22139,3.23981,3.24257,,,,,3.27358,3.32942,,
,,3.21555,3.22139,3.23981,3.24256,,,,,3.28127,3.32942,,
,,3.21555,3.22139,3.23795,3.24257,,,,,3.28127,3.32755,,
,,3.21555,3.22139,3.23795,3.24257,,,,,3.28127,3.32942,,
,,3.21555,3.22139,3.23981,3.24257,,,,,3.28127,3.32942,,
,,3.21555,3.22139,3.23795,3.24258,,,,,3.27101,3.32942,,
,,3.21555,3.22139,3.23981,3.24257,,,,,3.27101,3.32755,,
,,3.21555,3.22139,3.23981,3.24258,,,,,3.27101,3.32942,,
,,3.21555,3.22139,3.23981,3.2433,,,,,3.27614,3.32755,,
,,3.21555,3.22138,3.23981,3.2433,,,,,3.27358,3.32942,,
,,3.21555,3.22138,3.23981,3.24331,,,,,3.27358,3.32755,,
,,3.21555,3.22139,3.23981,3.24329,,,,,3.27871,3.32942,,
,,3.21555,3.22066,3.23795,3.2433,,,,,3.27101,3.32755,,
,,3.21555,3.22066,3.23795,3.2433,,,,,3.28127,3.32942,,
,,3.21555,3.22066,3.23795,3.24331,,,,,3.28127,3.32942,,
,,3.21555,3.22066,3.23981,3.24331,,,,,3.27101,3.32755,,
,,3.21555,3.22067,3.23981,3.24332,,,,,3.28127,3.32942,,
,,3.21555,3.22066,3.23981,3.24331,,,,,3.27101,3.32755,,
,,3.21555,3.22067,3.23981,3.24333,,,,,3.27101,3.32942,,
,,3.21555,3.22066,3.23981,3.24333,,,,,3.27871,3.32755,,
,,3.21555,3.22066,3.23981,3.24333,,,,,3.27358,3.32755,,
,,3.21555,3.22066,3.23981,3.24334,,,,,3.28127,3.32755,,
,,3.21555,3.22066,3.23981,3.24335,,,,,3.28127,3.32942,,
,,3.21555,3.22066,3.23981,3.24335,,,,,3.27101,3.32755,,
,,3.21555,3.22066,3.23981,3.24336,,,,,3.27101,3.32942,,
,,3.21555,3.22066,3.23981,3.24408,,,,,3.27358,3.32942,,
,,3.21555,3.22066,3.23981,3.24335,,,,,3.28127,3.32942,,
,,3.21555,3.22066,3.23981,3.24336,,,,,3.27871,3.32755,,
,,3.21555,3.22067,3.23981,3.24408,,,,,3.27358,3.32755,,
,,3.21555,3.22067,3.23981,3.24408,,,,,3.27614,3.32942,,
,,3.21555,3.22067,3.23981,3.24408,,,,,3.27358,3.32755,,
,,3.21555,3.22066,3.23981,3.24407,,,,,3.27614,3.32942,,
,,3.21555,3.22067,3.23981,3.24407,,,,,3.28127,3.32755,,
,,3.21555,3.22067,3.23981,3.24407,,,,,3.28127,3.32942,,
,,3.21555,3.22067,3.23981,3.24407,,,,,3.27101,3.32942,,
,,3.21555,3.22066,3.23981,3.24408,,,,,3.27101,3.32755,,
,,3.21555,3.22066,3.24168,3.24408,,,,,3.27101,3.32942,,
,,3.21555,3.21994,3.23981,3.24408,,,,,3.27101,3.32942,,
,,3.21555,3.22066,3.23981,3.24408,,,,,3.28127,3.32755,,
,,3.21555,3.22067,3.23981,3.24408,,,,,3.27871,3.32755,,
,,3.21555,3.21995,3.24168,3.24408,,,,,3.27358,3.32755,,
,,3.21555,3.21994,3.23981,3.24407,,,,,3.27614,3.32942,,
,,3.21555,3.21994,3.23981,3.24407,,,,,3.27614,3.32942,,
,,3.21555,3.21994,3.23981,3.24408,,,,,3.27871,3.32755,,
,,3.21368,3.21995,3.24168,3.24408,,,,,3.27358,3.32755,,
,,3.21555,3.21995,3.23981,3.24408,,,,,3.27101,3.32942,,
,,3.21368,3.21995,3.24168,3.2448,,,,,3.27101,3.32942,,
,,3.21555,3.21995,3.24168,3.24481,,,,,3.27101,3.32942,,
,,3.21368,3.21995,3.23981,3.24482,,,,,3.27871,3.32755,,
,,3.21368,3.21994,3.24168,3.24481,,,,,3.27101,3.32942,,
,,3.21368,3.21995,3.24168,3.24482,,,,,3.27614,3.32942,,
,,3.21555,3.21995,3.24168,3.2448,,,,,3.27871,3.32942,,
,,3.21368,3.21993,3.24168,3.2448,,,,,3.27871,3.32755,,
,,3.21368,3.21994,3.24168,3.24481,,,,,3.27358,3.32942,,
,,3.21368,3.21994,3.24168,3.24481,,,,,3.27101,3.32755,,
,,3.21555,3.21994,3.24168,3.24481,,,,,3.27614,3.32755,,
,,3.21368,3.21995,3.24168,3.24481,,,,,3.27871,3.32942,,
,,3.21555,3.21923,3.24168,3.24482,,,,,3.27358,3.32942,,
,,3.21368,3.21922,3.23981,3.24482,,,,,3.27358,3.32755,,
,,3.21368,3.21922,3.24168,3.24482,,,,,3.27614,3.32755,,
,,3.21555,3.21922,3.24168,3.24482,,,,,3.27358,3.32942,,
,,3.21555,3.21921,3.23981,3.24556,,,,,3.28127,3.32755,,
,,3.21368,3.21922,3.24168,3.24554,,,,,3.27871,3.32942,,
,,3.21368,3.21922,3.24168,3.24554,,,,,3.27614,3.32755,,
,,3.21368,3.21922,3.24168,3.24556,,,,,3.27614,3.32755,,
,,3.21368,3.21922,3.24168,3.24554,,,,,3.27871,3.32942,,
,,3.21368,3.21922,3.24168,3.24556,,,,,3.27614,3.32942,,
,,3.21368,3.21922,3.24168,3.24555,,,,,3.27358,3.32942,,
,,3.21368,3.21922,3.24168,3.24556,,,,,3.27101,3.32755,,
,,3.21368,3.21922,3.24168,3.24557,,,,,3.28127,3.32755,,
,,3.21368,3.21922,3.24168,3.2463,,,,,3.27358,3.32755,,
,,3.21368,3.21922,3.24168,3.2463,,,,,3.28127,3.32942,,
,,3.21368,3.21922,3.24168,3.24629,,,,,3.27101,3.32755,,
,,3.21368,3.21922,3.24355,3.2463,,,,,3.28127,3.32942,,
,,3.21368,3.21922,3.24168,3.24629,,,,,3.27871,3.32755,,
,,3.21368,3.21922,3.24168,3.24629,,,,,3.27358,3.32942,,
,,3.21368,3.21921,3.24168,3.24627,,,,,3.27101,3.32942,,
,,3.21368,3.2185,3.24168,3.24628,,,,,3.28127,3.32755,,
,,3.21368,3.2185,3.24168,3.24628,,,,,3.27614,3.32942,,
,,3.21368,3.2185,3.24168,3.24627,,,,,3.27614,3.32755,,
,,3.21368,3.2185,3.24355,3.24627,,,,,3.27871,3.32755,,
,,3.21368,3.2185,3.24355,3.24626,,,,,3.27614,3.32942,,
,,3.21368,3.2185,3.24355,3.24627,,,,,3.27871,3.32755,,
,,3.21368,3.2185,3.24355,3.24626,,,,,3.27871,3.32755,,
,,3.21368,3.2185,3.24355,3.24626,,,,,3.27101,3.32942,,
,,3.21368,3.2185,3.24168,3.24627,,,,,3.27358,3.32942,,
,,3.21368,3.2185,3.24355,3.24699,,,,,3.28127,3.32942,,
,,3.21368,3.2185,3.24355,3.24626,,,,,3.27358,3.32755,,
,,3.21368,3.2185,3.24355,3.24699,,,,,3.27871,3.32755,,
,,3.21368,3.2185,3.24355,3.24698,,,,,3.27614,3.32942,,
,,3.21181,3.21849,3.24355,3.24698,,,,,3.27101,3.32942,,
,,3.21181,3.2185,3.24355,3.24699,,,,,3.27358,3.32942,,
,,3.21181,3.2185,3.24355,3.24699,,,,,3.27358,3.32755,,
,,3.21181,3.2185,3.24355,3.24699,,,,,3.28127,3.32942,,
,,3.21368,3.21849,3.24355,3.24699,,,,,3.28127,3.32942,,
,,3.21368,3.2185,3.24355,3.24698,,,,,3.27871,3.32942,,
,,3.21368,3.21849,3.24355,3.24699,,,,,3.28127,3.32755,,
,,3.21368,3.21778,3.24355,3.24698,,,,,3.27358,3.32942,,
,,3.21368,3.2185,3.24355,3.24698,,,,,3.27614,3.32942,,
,,3.21368,3.21777,3.24355,3.24699,,,,,3.27871,3.32755,,
,,3.21368,3.21779,3.24355,3.24699,,,,,3.27101,3.32942,,
,,3.21181,3.2185,3.24355,3.24699,,,,,3.28127,3.32755,,
,,3.21368,3.21777,3.24355,3.24699,,,,,3.28127,3.32942,,
,,3.21181,3.21777,3.24355,3.24699,,,,,3.27101,3.32942,,
,,3.21368,3.21777,3.24355,3.24699,,,,,3.28127,3.32755,,
,,3.21181,3.21778,3.24355,3.24698,,,,,3.27101,3.32755,,
,,3.21368,3.21778,3.24355,3.24699,,,,,3.27614,3.32942,,
,,3.21181,3.21777,3.24355,3.24771,,,,,3.27358,3.32942,,
,,3.21181,3.21777,3.24355,3.2477,,,,,3.27101,3.32942,,
,,3.21181,3.21778,3.24355,3.24771,,,,,3.27871,3.32942,,
,,3.21181,3.21778,3.24355,3.24772,,,,,3.27614,3.32942,,
,,3.21181,3.21777,3.24355,3.24771,,,,,3.27614,3.32755,,
,,3.21181,3.21779,3.24355,3.24772,,,,,3.27871,3.32942,,
,,3.21181,3.21777,3.24355,3.24771,,,,,3.27871,3.32755,,
,,3.21181,3.21777,3.24355,3.2477,,,,,3.27101,3.32942,,
,,3.21181,3.21777,3.24355,3.2477,,,,,3.28127,3.32755,,
,,3.21181,3.21778,3.24355,3.2477,,,,,3.28127,3.32942,,
,,3.21181,3.21706,3.24541,3.2477,,,,,3.27614,3.32755,,
,,3.21181,3.21706,3.24541,3.24843,,,,,3.27614,3.32755,,
,,3.21181,3.21704,3.24541,3.24843,,,,,3.27871,3.32755,,
,,3.21368,3.21706,3.24541,3.24843,,,,,3.27101,3.32755,,
,,3.21181,3.21706,3.24541,3.24842,,,,,3.28127,3.32755,,
,,3.21181,3.21705,3.24541,3.24843,,,,,3.27101,3.32755,,
,,3.21181,3.21706,3.24541,3.24843,,,,,3.27871,3.32755,,
,,3.21181,3.21706,3.24541,3.24844,,,,,3.27871,3.32942,,
,,3.21181,3.21705,3.24355,3.24843,,,,,3.27614,3.32942,,
,,3.21181,3.21706,3.24541,3.24844,,,,,3.27614,3.32942,,
,,3.21181,3.21706,3.24541,3.24844,,,,,3.27614,3.32755,,
,,3.21181,3.21705,3.24541,3.24845,,,,,3.27871,3.32755,,
,,3.21181,3.21705,3.24541,3.24845,,,,,3.27101,3.32755,,
,,3.21181,3.21704,3.24541,3.24846,,,,,3.28127,3.32755,,
,,3.21181,3.21705,3.24541,3.24846,,,,,3.27101,3.32755,,
,,3.21181,3.21706,3.24541,3.24918,,,,,3.27614,3.32755,,
,,3.21181,3.21705,3.24541,3.2492,,,,,3.27614,3.32755,,
,,3.21181,3.21706,3.24541,3.24919,,,,,3.28127,3.32942,,
,,3.20995,3.21705,3.24541,3.24919,,,,,3.28127,3.32755,,
,,3.21181,3.21705,3.24541,3.24919,,,,,3.28127,3.32755,,
,,3.21181,3.21706,3.24541,3.24918,,,,,3.27101,3.32942,,
,,3.20995,3.21705,3.24541,3.24918,,,,,3.28127,3.32942,,
,,3.20995,3.21705,3.24541,3.24919,,,,,3.28127,3.32942,,
,,3.20995,3.21633,3.24541,3.24918,,,,,3.27614,3.32942,,
,,3.20995,3.21705,3.24541,3.24918,,,,,3.27871,3.32755,,
,,3.20995,3.21633,3.24541,3.24917,,,,,3.27871,3.32755,,
,,3.21181,3.21633,3.24541,3.24915,,,,,3.27614,3.32942,,
,,3.21181,3.21633,3.24541,3.24914,,,,,3.27101,3.32942,,
,,3.21181,3.21633,3.24355,3.24913,,,,,3.28127,3.32755,,
,,3.21181,3.21633,3.24541,3.24914,,,,,3.28127,3.32942,,
,,3.21181,3.21633,3.24541,3.24915,,,,,3.27614,3.32755,,
,,3.21181,3.21633,3.24541,3.24916,,,,,3.27871,3.32755,,
,,3.20995,3.21633,3.24541,3.24917,,,,,3.27614,3.32942,,
,,3.20995,3.21633,3.24541,3.24918,,,,,3.27358,3.32942,,
,,3.20995,3.21633,3.24541,3.24919,,,,,3.27358,3.32942,,
,,3.20995,3.21633,3.24541,3.24992,,,,,3.28127,3.32942,,
,,3.20995,3.21633,3.24541,3.24991,,,,,3.28127,3.32942,,
,,3.20995,3.21633,3.24541,3.24991,,,,,3.27101,3.32942,,
,,3.20995,3.21633,3.24541,3.24992,,,,,3.27101,3.32942,,
,,3.20995,3.21633,3.24541,3.24992,,,,,3.27614,3.32755,,
,,3.20995,3.21633,3.24541,3.24991,,,,,3.27614,3.32755,,
,,3.20995,3.21633,3.24541,3.24992,,,,,3.27101,3.32942,,
,,3.20995,3.21633,3.24541,3.24992,,,,,3.27871,3.32942,,
,,3.20995,3.21633,3.24541,3.24991,,,,,3.27871,3.32755,,
,,3.20995,3.21634,3.24728,3.24992,,,,,3.27614,3.32942,,
,,3.20995,3.21633,3.24541,3.24992,,,,,3.27101,3.32942,,
,,3.20995,3.2156,3.24541,3.24991,,,,,3.28127,3.32942,,
,,3.20995,3.21561,3.24541,3.24992,,,,,3.27358,3.32755,,
,,3.20995,3.21561,3.24541,3.24991,,,,,3.27358,3.32755,,
,,3.20995,3.21561,3.24541,3.24992,,,,,3.27101,3.32755,,
,,3.20995,3.21561,3.24541,3.24992,,,,,3.28127,3.32942,,
,,3.20995,3.21561,3.24541,3.24991,,,,,3.27358,3.32755,,
,,3.20995,3.21561,3.24541,3.24992,,,,,3.27358,3.32942,,
,,3.20995,3.2156,3.24728,3.24992,,,,,3.28127,3.32755,,
,,3.20995,3.21561,3.24728,3.24991,,,,,3.28127,3.32755,,
,,3.20995,3.2156,3.24541,3.25064,,,,,3.27101,3.32755,,
,,3.20995,3.21561,3.24541,3.25064,,,,,3.27614,3.32755,,
,,3.20995,3.21561,3.24728,3.25064,,,,,3.27614,3.32942,,
,,3.20808,3.21561,3.24541,3.25064,,,,,3.27101,3.32755,,
,,3.20995,3.2156,3.24541,3.25063,,,,,3.27871,3.32755,,
,,3.20808,3.2156,3.24728,3.25064,,,,,3.27614,3.32755,,
,,3.20995,3.21561,3.24541,3.25064,,,,,3.27871,3.32755,,
,,3.20995,3.21561,3.24541,3.25063,,,,,3.27101,3.32942,,
,,3.20995,3.2156,3.24728,3.25063,,,,,3.28127,3.32755,,
,,3.20995,3.21561,3.24541,3.25065,,,,,3.27614,3.32755,,
,,3.20995,3.21488,3.24728,3.25063,,,,,3.27871,3.32942,,
,,3.20995,3.21488,3.24728,3.25064,,,,,3.27871,3.32942,,
,,3.20995,3.21489,3.24541,3.25063,,,,,3.27614,3.32755,,
,,3.20995,3.21489,3.24728,3.25136,,,,,3.27101,3.32755,,
,,3.20808,3.21488,3.24541,3.25135,,,,,3.27614,3.32942,,
,,3.20995,3.21489,3.24728,3.25136,,,,,3.27614,3.32755,,
,,3.20995,3.21488,3.24728,3.25136,,,,,3.28127,3.32755,,
,,3.20995,3.21489,3.24728,3.25137,,,,,3.27871,3.32755,,
,,3.20808,3.21489,3.24728,3.25136,,,,,3.27871,3.32942,,
,,3.20808,3.21488,3.24728,3.25137,,,,,3.27871,3.32942,,
,,3.20808,3.21489,3.24728,3.25136,,,,,3.27101,3.32942,,
,,3.20995,3.21489,3.24728,3.25136,,,,,3.27614,3.32942,,
,,3.20808,3.21489,3.24728,3.25136,,,,,3.27871,3.32942,,
,,3.20808,3.21489,3.24728,3.25137,,,,,3.27101,3.32942,,
,,3.20808,3.21489,3.24728,3.25138,,,,,3.27614,3.32942,,
,,3.20995,3.21489,3.24728,3.25137,,,,,3.28127,3.32755,,
,,3.20995,3.21489,3.24728,3.25137,,,,,3.27101,3.32942,,
,,3.20808,3.21488,3.24728,3.25136,,,,,3.27614,3.32942,,
,,3.20808,3.21417,3.24728,3.25137,,,,,3.28127,3.32942,,
,,3.20808,3.21488,3.24728,3.2521,,,,,3.27101,3.32755,,
,,3.20808,3.21417,3.24728,3.25208,,,,,3.27358,3.32755,,
,,3.20995,3.21416,3.24728,3.2521,,,,,3.28127,3.32942,,
,,3.20995,3.21417,3.24728,3.25208,,,,,3.27101,3.32942,,
,,3.20995,3.21416,3.24728,3.25205,,,,,3.27358,3.32942,,
,,3.20995,3.21416,3.24728,3.25201,,,,,3.27614,3.32755,,
,,3.20808,3.21417,3.24728,3.25199,,,,,3.27614,3.32755,,
,,3.20995,3.21417,3.24728,3.25199,,,,,3.27101,3.32755,,
,,3.20808,3.21416,3.24915,3.25199,,,,,3.28127,3.32942,,
,,3.20808,3.21416,3.24915,3.25272,,,,,3.27614,3.32755,,
,,3.20808,3.21417,3.24728,3.25272,,,,,3.27871,3.32755,,
,,3.20808,3.21416,3.24915,3.25273,,,,,3.28127,3.32755,,
,,3.20808,3.21417,3.24728,3.25272,,,,,3.27358,3.32942,,
,,3.20808,3.21416,3.24728,3.25273,,,,,3.27871,3.32755,,
,,3.20808,3.21416,3.24728,3.25274,,,,,3.27101,3.32942,,
,,3.20808,3.21417,3.24915,3.25274,,,,,3.28127,3.32755,,
,,3.20808,3.21416,3.24915,3.25275,,,,,3.28127,3.33128,,
,,3.20808,3.21416,3.24915,3.25275,,,,,3.27101,3.32942,,
,,3.20808,3.21416,3.24915,3.25275,,,,,3.27614,3.32755,,
,,3.20808,3.21416,3.24915,3.25276,,,,,3.27614,3.32942,,
,,3.20808,3.21416,3.24915,3.25278,,,,,3.28127,3.32755,,
,,3.20808,3.21416,3.24915,3.25277,,,,,3.27871,3.32755,,
,,3.20808,3.21416,3.24915,3.25278,,,,,3.27101,3.32942,,
,,3.20808,3.21344,3.24915,3.25279,,,,,3.27871,3.32755,,
,,3.20808,3.21344,3.24915,3.25278,,,,,3.27101,3.32755,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.27358,3.32942,,
,,3.20808,3.21343,3.25101,3.25279,,,,,3.28127,3.32942,,
,,3.20808,3.21344,3.24915,3.25278,,,,,3.27101,3.32942,,
,,3.20808,3.21344,3.24915,3.25279,,,,,3.28127,3.32755,,
,,3.20808,3.21344,3.24915,3.25278,,,,,3.27614,3.32755,,
,,3.20808,3.21344,3.24915,3.25279,,,,,3.27871,3.32942,,
,,3.20808,3.21344,3.24915,3.25279,,,,,3.27871,3.32755,,
,,3.20808,3.21344,3.24915,3.2535,,,,,3.27101,3.32942,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.28127,3.32942,,
,,3.20808,3.21344,3.24915,3.2535,,,,,3.27101,3.32755,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.27614,3.32755,,
,,3.20621,3.21344,3.24915,3.25351,,,,,3.27871,3.32755,,
,,3.20808,3.21345,3.24915,3.2535,,,,,3.27871,3.32942,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.28127,3.32755,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.27358,3.32755,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.27358,3.32942,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.27358,3.32755,,
,,3.20808,3.21344,3.24915,3.25351,,,,,3.27358,3.32942,,
,,3.20808,3.21273,3.25101,3.25352,,,,,3.28127,3.32755,,
,,3.20621,3.21271,3.25101,3.25352,,,,,3.28127,3.32755,,
,,3.20621,3.21272,3.25101,3.25424,,,,,3.27871,3.32755,,
,,3.20621,3.21273,3.25101,3.25354,,,,,3.27871,3.32942,,
,,3.20808,3.21273,3.25101,3.25425,,,,,3.28127,3.32942,,
,,3.20621,3.21272,3.25101,3.25425,,,,,3.27358,3.32755,,
,,3.20621,3.21272,3.24915,3.25426,,,,,3.27101,3.32755,,
,,3.20621,3.21272,3.25101,3.25427,,,,,3.27871,3.32942,,
,,3.20808,3.21272,3.24915,3.25427,,,,,3.27871,3.32755,,
,,3.20621,3.21272,3.25101,3.25427,,,,,3.27358,3.32942,,
,,3.20808,3.21272,3.25101,3.25426,,,,,3.28127,3.32755,,
,,3.20808,3.21272,3.25101,3.25426,,,,,3.27101,3.32755,,
,,3.20808,3.21271,3.25101,3.25426,,,,,3.27101,3.32755,,
,,3.20808,3.21272,3.25101,3.25425,,,,,3.27614,3.32942,,
,,3.20621,3.21271,3.25101,3.25427,,,,,3.27358,3.32755,,
,,3.20808,3.21272,3.25101,3.25426,,,,,3.27101,3.32942,,
,,3.20621,3.21271,3.25101,3.25426,,,,,3.28127,3.32755,,
,,3.20621,3.21271,3.25101,3.25425,,,,,3.27358,3.32755,,
,,3.20621,3.212,3.25101,3.25427,,,,,3.27871,3.32942,,
,,3.20621,3.21273,3.25101,3.25499,,,,,3.27614,3.32942,,
,,3.20621,3.21273,3.25101,3.25498,,,,,3.27358,3.32942,,
,,3.20621,3.212,3.25101,3.25498,,,,,3.27101,3.32755,,
,,3.20621,3.212,3.25288,3.25499,,,,,3.27101,3.32755,,
,,3.20808,3.21199,3.25101,3.25499,,,,,3.27101,3.32755,,
,,3.20808,3.212,3.25101,3.25499,,,,,3.27871,3.32942,,
,,3.20621,3.21199,3.25101,3.25499,,,,,3.27871,3.32755,,
,,3.20621,3.212,3.25101,3.25498,,,,,3.27101,3.32942,,
,,3.20621,3.212,3.25101,3.25499,,,,,3.28127,3.32942,,
,,3.20621,3.212,3.25101,3.25499,,,,,3.27101,3.32942,,
,,3.20621,3.212,3.25101,3.25498,,,,,3.27614,3.32755,,
,,3.20621,3.21199,3.25288,3.25499,,,,,3.27614,3.32942,,
,,3.20621,3.21199,3.25288,3.25572,,,,,3.28127,3.32942,,
,,3.20621,3.212,3.25101,3.25499,,,,,3.27358,3.32755,,
,,3.20808,3.212,3.25288,3.25571,,,,,3.27101,3.32755,,
,,3.20621,3.212,3.25101,3.25572,,,,,3.27871,3.32755,,
,,3.20621,3.212,3.25288,3.25572,,,,,3.27358,3.32755,,
,,3.20621,3.212,3.25101,3.25571,,,,,3.27614,3.32755,,
,,3.20621,3.21199,3.25101,3.2557,,,,,3.27614,3.32755,,
,,3.20621,3.21199,3.25288,3.25572,,,,,3.27358,3.32942,,
,,3.20435,3.21199,3.25288,3.25572,,,,,3.27358,3.32755,,
,,3.20435,3.21199,3.25288,3.25572,,,,,3.27101,3.32755,,
,,3.20435,3.212,3.25288,3.25573,,,,,3.27101,3.32755,,
,,3.20435,3.21127,3.25288,3.25571,,,,,3.28127,3.32755,,
,,3.20621,3.21128,3.25101,3.25572,,,,,3.28127,3.32942,,
,,3.20621,3.21128,3.25101,3.25572,,,,,3.27871,3.32942,,
,,3.20621,3.21127,3.25288,3.25572,,,,,3.28127,3.32755,,
,,3.20621,3.21127,3.25288,3.25571,,,,,3.27101,3.32942,,
,,3.20621,3.21127,3.25288,3.25572,,,,,3.27101,3.32755,,
,,3.20621,3.21127,3.25288,3.25572,,,,,3.28127,3.32755,,
,,3.20435,3.21127,3.25288,3.25644,,,,,3.27871,3.32755,,
,,3.20435,3.21128,3.25288,3.25644,,,,,3.28127,3.32755,,
,,3.20435,3.21128,3.25288,3.25645,,,,,3.28127,3.32942,,
,,3.20435,3.21127,3.25288,3.25644,,,,,3.27358,3.32755,,
,,3.20435,3.21128,3.25288,3.25644,,,,,3.27358,3.32942,,
,,3.20435,3.21128,3.25288,3.25645,,,,,3.27358,3.32942,,
,,3.20621,3.21127,3.25288,3.25645,,,,,3.28127,3.32755,,
,,3.20435,3.21127,3.25288,3.25645,,,,,3.27614,3.32755,,
,,3.20435,3.21127,3.25475,3.25645,,,,,3.27358,3.32942,,
,,3.20435,3.21127,3.25475,3.25645,,,,,3.27871,3.32942,,
,,3.20435,3.21127,3.25288,3.25645,,,,,3.27101,3.32942,,
,,3.20435,3.21128,3.25288,3.25644,,,,,3.27101,3.32755,,
,,3.20435,3.21127,3.25288,3.25644,,,,,3.27101,3.32755,,
,,3.20435,3.21056,3.25288,3.25645,,,,,3.28127,3.32755,,
,,3.20435,3.21055,3.25288,3.25717,,,,,3.28127,3.32942,,
,,3.20435,3.21055,3.25288,3.25717,,,,,3.27614,3.32755,,
,,3.20435,3.21055,3.25288,3.25716,,,,,3.28127,3.32755,,
,,3.20435,3.21055,3.25288,3.25717,,,,,3.27101,3.32755,,
,,3.20435,3.21055,3.25288,3.25718,,,,,3.27101,3.32942,,
,,3.20435,3.21055,3.25288,3.25717,,,,,3.28127,3.32942,,
,,3.20435,3.21055,3.25475,3.25717,,,,,3.27101,3.32755,,
,,3.20435,3.21055,3.25288,3.25717,,,,,3.27871,3.32942,,
,,3.20435,3.21055,3.25288,3.25717,,,,,3.27614,3.32942,,
,,3.20435,3.21055,3.25475,3.25716,,,,,3.27614,3.32942,,
,,3.20435,3.21055,3.25475,3.25717,,,,,3.27358,3.32755,,
,,3.20435,3.21056,3.25475,3.25717,,,,,3.27358,3.32942,,
,,3.20435,3.21055,3.25475,3.25717,,,,,3.27358,3.32755,,
